,path,label
0,laptop/000009.jpg,3
1,Van/000023.jpg,9
2,Bus/000001.jpg,0
3,Van/000002.jpg,9
4,laptop/000011.jpg,3
5,Truck/000033.jpg,8
6,Bus/000013.jpg,0
7,television/000031.jpg,1
8,Car/000004.jpg,7
9,Car/000035.jpg,7
10,Taxi/000019.jpg,6
11,Van/000006.jpg,9
12,Truck/000007.jpg,8
13,Bus/000006.jpg,0
14,electronic watch/000030.jpg,2
15,Car/000019.jpg,7
16,Van/000009.jpg,9
17,electronic watch/000004.jpg,2
18,electronic watch/000003.jpg,2
19,Van/000011.jpg,9
20,Taxi/000017.jpg,6
21,tablet pc/000033.jpg,5
22,Van/000034.jpg,9
23,electronic watch/000021.jpg,2
24,television/000027.jpg,1
25,phone/000033.jpg,4
26,electronic watch/000015.jpg,2
27,tablet pc/000029.png,5
28,Van/000005.jpg,9
29,tablet pc/000039.jpg,5
30,Van/000027.jpg,9
31,tablet pc/000011.jpg,5
32,Truck/000018.jpg,8
33,Bus/000027.jpg,0
34,laptop/000022.jpg,3
35,Bus/000003.jpg,0
36,Truck/000024.jpg,8
37,television/000011.jpg,1
38,Van/000038.jpg,9
39,Van/000017.jpg,9
40,Truck/000014.jpg,8
41,Taxi/000027.jpg,6
42,television/000035.jpg,1
43,laptop/000023.jpg,3
44,laptop/000001.jpg,3
45,Taxi/000024.jpg,6
46,Truck/000028.jpg,8
47,electronic watch/000001.jpg,2
48,Van/000033.jpg,9
49,Bus/000026.jpg,0
50,Truck/000037.jpg,8
51,television/000023.jpg,1
52,phone/000008.jpg,4
53,tablet pc/000009.jpg,5
54,Truck/000026.jpg,8
55,Car/000037.jpg,7
56,phone/000020.jpg,4
57,Bus/000005.jpg,0
58,Van/000020.jpg,9
59,tablet pc/000031.jpg,5
60,Truck/000025.jpg,8
61,Van/000036.jpg,9
62,phone/000029.jpg,4
63,Car/000007.jpg,7
64,television/000030.jpg,1
65,phone/000032.jpg,4
66,Truck/000004.jpg,8
67,Taxi/000005.jpg,6
68,laptop/000007.jpg,3
69,Bus/000035.jpg,0
70,Taxi/000020.jpg,6
71,television/000024.jpg,1
72,phone/000013.jpg,4
73,tablet pc/000032.jpg,5
74,Car/000012.jpg,7
75,tablet pc/000007.jpg,5
76,Truck/000034.jpg,8
77,laptop/000030.jpg,3
78,electronic watch/000018.jpg,2
79,phone/000036.jpg,4
80,Taxi/000015.jpg,6
81,Van/000032.jpg,9
82,Bus/000024.jpg,0
83,electronic watch/000019.jpg,2
84,Taxi/000001.jpg,6
85,Bus/000033.jpg,0
86,Bus/000023.jpg,0
87,Truck/000001.jpg,8
88,television/000036.jpg,1
89,tablet pc/000037.jpg,5
90,Car/000018.jpg,7
91,tablet pc/000012.jpg,5
92,laptop/000017.jpg,3
93,Bus/000021.jpg,0
94,Taxi/000011.jpg,6
95,tablet pc/000016.jpg,5
96,Bus/000015.jpg,0
97,Taxi/000022.jpg,6
98,tablet pc/000030.jpg,5
99,Taxi/000038.jpg,6
100,laptop/000002.jpg,3
101,Bus/000004.jpg,0
102,Car/000016.jpg,7
103,phone/000012.jpg,4
104,electronic watch/000035.jpg,2
105,phone/000023.jpg,4
106,Car/000038.jpg,7
107,laptop/000029.jpg,3
108,television/000003.jpg,1
109,Van/000001.jpg,9
110,Taxi/000007.jpg,6
111,television/000004.jpg,1
112,electronic watch/000031.jpg,2
113,Bus/000019.jpg,0
114,television/000021.jpg,1
115,phone/000006.jpg,4
116,Truck/000008.jpg,8
117,Bus/000025.jpg,0
118,Taxi/000036.jpg,6
119,Taxi/000023.jpg,6
120,television/000039.jpg,1
121,Van/000007.jpg,9
122,Van/000039.jpg,9
123,television/000007.jpg,1
124,Taxi/000030.jpg,6
125,television/000012.jpg,1
126,Van/000026.jpg,9
127,laptop/000003.jpg,3
