,path,label
0,tablet pc/000029.jpg,5
1,television/000036.jpg,1
2,electronic watch/000019.jpg,2
3,tablet pc/000023.jpg,5
4,phone/000006.jpg,4
5,Taxi/000017.jpg,6
6,television/000003.jpg,1
7,Bus/000029.jpg,0
8,Taxi/000019.jpg,6
9,television/000002.jpg,1
10,Van/000018.jpg,9
11,Bus/000017.jpg,0
12,tablet pc/000021.jpg,5
13,television/000010.jpg,1
14,Truck/000014.jpg,8
15,television/000013.jpg,1
16,electronic watch/000035.png,2
17,Bus/000022.jpg,0
18,Taxi/000027.jpg,6
19,electronic watch/000023.jpg,2
20,phone/000018.jpg,4
21,Truck/000027.jpg,8
22,laptop/000030.jpg,3
23,laptop/000020.jpg,3
24,Van/000010.jpg,9
25,phone/000034.jpg,4
26,Car/000032.png,7
27,Van/000009.jpg,9
28,Taxi/000030.jpg,6
29,tablet pc/000003.jpg,5
30,laptop/000025.jpg,3
31,Bus/000005.jpg,0
32,phone/000035.png,4
33,Taxi/000008.jpg,6
34,tablet pc/000004.png,5
35,Taxi/000012.jpg,6
36,Car/000016.png,7
37,Car/000025.jpg,7
38,Truck/000016.jpg,8
39,phone/000014.jpg,4
40,Taxi/000039.jpg,6
41,Car/000015.jpg,7
42,phone/000002.png,4
43,tablet pc/000010.jpg,5
44,Taxi/000004.jpg,6
45,phone/000032.jpg,4
46,Bus/000031.jpg,0
47,laptop/000027.jpg,3
48,laptop/000033.jpg,3
49,Taxi/000006.jpg,6
50,laptop/000007.jpg,3
51,Car/000010.jpg,7
52,electronic watch/000026.jpg,2
53,Bus/000039.jpg,0
54,electronic watch/000004.jpg,2
55,phone/000027.jpg,4
56,Car/000028.jpg,7
57,Truck/000010.jpg,8
58,laptop/000036.jpg,3
59,laptop/000003.jpg,3
60,television/000029.jpg,1
61,laptop/000034.jpg,3
62,Truck/000035.jpg,8
63,Car/000019.jpg,7
64,phone/000015.jpg,4
65,Bus/000010.jpg,0
66,Taxi/000003.jpg,6
67,Truck/000003.jpg,8
68,laptop/000031.jpg,3
69,Van/000027.jpg,9
70,Truck/000039.jpg,8
71,laptop/000023.jpg,3
72,tablet pc/000038.jpg,5
73,Car/000008.jpg,7
74,tablet pc/000022.jpg,5
75,Van/000023.jpg,9
76,tablet pc/000002.png,5
77,Bus/000015.jpg,0
78,tablet pc/000005.jpg,5
79,laptop/000001.jpg,3
80,Van/000008.jpg,9
81,tablet pc/000028.jpg,5
82,electronic watch/000030.jpg,2
83,Car/000036.jpg,7
84,electronic watch/000027.jpg,2
85,Truck/000025.jpg,8
86,electronic watch/000013.jpg,2
87,Car/000027.jpg,7
88,tablet pc/000036.jpg,5
89,Bus/000040.jpg,0
90,Truck/000034.jpg,8
91,Bus/000035.jpg,0
92,phone/000016.jpg,4
93,tablet pc/000017.jpg,5
94,electronic watch/000037.jpg,2
95,laptop/000032.jpg,3
96,Truck/000022.jpg,8
97,laptop/000009.jpg,3
98,Truck/000007.jpg,8
99,Taxi/000025.jpg,6
100,phone/000038.jpg,4
101,electronic watch/000022.jpg,2
102,Truck/000008.jpg,8
103,Van/000031.jpg,9
104,Truck/000009.jpg,8
105,laptop/000024.jpg,3
106,laptop/000015.jpg,3
107,Truck/000036.jpg,8
108,Taxi/000005.jpg,6
109,tablet pc/000018.jpg,5
110,television/000021.jpg,1
111,Car/000035.jpg,7
112,Bus/000026.jpg,0
113,electronic watch/000036.jpg,2
114,laptop/000040.jpg,3
