,path,label
0,1/electronic watch/000039.jpg,2
1,12/television/000031.jpg,1
2,4/phone/000035.jpg,4
3,10/Car/000024.jpg,7
4,3/tablet pc/000027.jpg,5
5,10/phone/000017.jpg,4
6,12/Truck/000003.jpg,8
7,11/Car/000020.jpg,7
8,10/tablet pc/000003.jpg,5
9,2/Taxi/000005.jpg,6
10,6/Taxi/000011.jpg,6
11,4/laptop/000011.jpg,3
12,2/laptop/000015.jpg,3
13,8/Truck/000032.jpg,8
14,12/television/000006.jpg,1
15,2/Car/000034.jpg,7
16,2/Van/000034.jpg,9
17,7/electronic watch/000007.jpg,2
18,4/Car/000014.jpg,7
19,10/electronic watch/000009.jpg,2
20,11/tablet pc/000039.jpg,5
21,2/Car/000036.jpg,7
22,1/television/000002.jpg,1
23,10/tablet pc/000018.jpg,5
24,7/laptop/000016.jpg,3
25,10/Van/000019.jpg,9
26,12/television/000009.jpg,1
27,11/phone/000022.jpg,4
28,8/phone/000033.jpg,4
29,9/Van/000015.jpg,9
30,9/Van/000040.jpg,9
31,9/television/000002.jpg,1
32,3/Truck/000031.jpg,8
33,3/electronic watch/000002.jpg,2
34,8/electronic watch/000025.jpg,2
35,2/Bus/000037.jpg,0
36,9/Taxi/000006.jpg,6
37,2/Truck/000038.jpg,8
38,11/Car/000022.jpg,7
39,7/Bus/000021.jpg,0
40,6/tablet pc/000027.png,5
41,3/phone/000009.jpg,4
42,1/Van/000019.jpg,9
43,9/electronic watch/000024.jpg,2
44,11/Truck/000034.jpg,8
45,3/Truck/000027.jpg,8
46,4/Van/000028.jpg,9
47,6/Truck/000025.jpg,8
48,10/Bus/000011.jpg,0
49,3/Car/000022.jpg,7
50,1/electronic watch/000015.jpg,2
51,12/Car/000019.jpg,7
52,1/Bus/000022.jpg,0
53,7/tablet pc/000025.jpg,5
54,7/tablet pc/000013.jpg,5
55,5/tablet pc/000038.jpg,5
56,6/electronic watch/000001.jpg,2
57,7/laptop/000008.jpg,3
58,11/tablet pc/000028.jpg,5
59,7/Truck/000012.jpg,8
60,9/television/000015.jpg,1
61,1/tablet pc/000017.jpg,5
62,6/Bus/000018.jpg,0
63,12/laptop/000023.jpg,3
64,5/television/000001.jpg,1
65,6/television/000035.png,1
66,7/Taxi/000022.jpg,6
67,9/Truck/000003.jpg,8
68,1/tablet pc/000033.jpg,5
69,2/electronic watch/000006.jpg,2
70,6/tablet pc/000031.jpg,5
71,11/laptop/000011.jpg,3
72,10/television/000040.jpg,1
73,7/Van/000014.png,9
74,9/Truck/000011.jpg,8
75,7/Bus/000023.jpg,0
76,9/Bus/000019.png,0
77,10/electronic watch/000036.jpg,2
78,4/tablet pc/000036.jpg,5
79,3/Bus/000021.png,0
80,12/Taxi/000006.jpg,6
81,1/Bus/000011.png,0
82,8/Taxi/000034.jpg,6
83,11/Car/000001.jpg,7
84,11/Car/000010.jpg,7
85,5/laptop/000001.jpg,3
86,7/laptop/000026.jpg,3
87,7/television/000017.jpg,1
88,12/electronic watch/000003.jpg,2
89,5/Car/000013.png,7
90,5/Truck/000026.jpg,8
91,7/Taxi/000036.jpg,6
92,4/Bus/000021.jpg,0
93,2/television/000023.jpg,1
94,6/Truck/000028.png,8
95,7/Bus/000010.jpg,0
96,4/television/000028.jpg,1
97,6/Bus/000029.jpg,0
98,7/Taxi/000016.jpg,6
99,6/Bus/000024.jpg,0
100,12/tablet pc/000013.jpg,5
101,8/Car/000007.jpg,7
102,8/Taxi/000026.jpg,6
103,1/Car/000017.jpg,7
104,7/laptop/000019.jpg,3
105,9/Truck/000006.jpg,8
106,4/Car/000032.jpg,7
107,9/laptop/000018.jpg,3
108,9/Truck/000037.png,8
109,10/Truck/000034.jpg,8
110,8/Car/000029.jpg,7
111,3/electronic watch/000001.jpg,2
112,5/Car/000039.jpg,7
113,10/Van/000032.jpg,9
114,1/laptop/000004.jpg,3
115,5/Taxi/000013.jpg,6
116,10/Van/000007.jpg,9
117,7/Taxi/000026.jpg,6
118,3/phone/000011.jpg,4
119,1/Bus/000006.jpg,0
120,5/electronic watch/000028.jpg,2
121,9/laptop/000020.jpg,3
122,11/laptop/000030.jpg,3
123,5/Truck/000024.jpg,8
124,7/Van/000032.jpg,9
125,7/laptop/000034.jpg,3
126,5/laptop/000025.jpg,3
127,9/electronic watch/000036.jpg,2
128,11/Car/000013.jpg,7
129,6/television/000017.png,1
130,9/tablet pc/000031.jpg,5
131,8/phone/000009.jpg,4
132,9/Taxi/000005.jpg,6
133,5/laptop/000033.jpg,3
134,5/Bus/000039.jpg,0
135,5/Van/000017.png,9
136,10/tablet pc/000034.jpg,5
137,4/tablet pc/000011.jpg,5
138,11/Van/000039.jpg,9
139,8/phone/000039.jpg,4
140,1/laptop/000036.jpg,3
141,11/Van/000021.jpg,9
142,1/laptop/000017.jpg,3
143,6/Bus/000038.jpg,0
144,11/Bus/000032.jpg,0
145,4/electronic watch/000039.jpg,2
146,7/phone/000007.jpg,4
147,8/electronic watch/000022.jpg,2
148,2/electronic watch/000024.jpg,2
149,7/Bus/000007.jpg,0
150,3/Taxi/000035.jpg,6
151,11/phone/000010.jpg,4
152,11/Bus/000022.jpg,0
153,10/Car/000002.jpg,7
154,7/tablet pc/000039.jpg,5
155,2/laptop/000020.jpg,3
156,5/laptop/000016.jpg,3
157,5/Taxi/000014.jpg,6
158,10/television/000028.jpg,1
159,2/laptop/000025.jpg,3
160,11/Bus/000009.jpg,0
161,1/Taxi/000018.jpg,6
162,1/Taxi/000007.jpg,6
163,8/laptop/000024.jpg,3
164,2/tablet pc/000019.jpg,5
165,6/Van/000026.png,9
166,4/Truck/000012.jpg,8
167,2/television/000018.jpg,1
168,10/Truck/000040.jpg,8
169,1/Truck/000023.jpg,8
170,8/laptop/000012.jpg,3
171,6/phone/000022.jpg,4
172,5/Truck/000031.jpg,8
173,9/tablet pc/000038.jpg,5
174,10/phone/000014.jpg,4
175,3/electronic watch/000007.png,2
176,8/phone/000020.jpg,4
177,8/electronic watch/000012.jpg,2
178,12/laptop/000009.jpg,3
179,4/electronic watch/000034.png,2
180,7/electronic watch/000020.jpg,2
