,path,label
0,3/Truck/000035.jpg,8
1,3/television/000023.jpg,1
2,9/phone/000014.jpg,4
3,11/electronic watch/000035.jpg,2
4,1/phone/000023.jpg,4
5,12/electronic watch/000019.jpg,2
6,4/laptop/000021.jpg,3
7,12/Van/000016.jpg,9
8,8/Bus/000008.png,0
9,10/laptop/000032.jpg,3
10,12/television/000032.jpg,1
11,11/Car/000017.jpg,7
12,4/Van/000020.jpg,9
13,8/tablet pc/000003.jpg,5
14,12/Van/000012.jpg,9
15,1/laptop/000026.png,3
16,7/Car/000007.jpg,7
17,1/laptop/000030.jpg,3
18,11/Truck/000013.jpg,8
19,5/television/000037.jpg,1
20,10/tablet pc/000031.jpg,5
21,3/Bus/000003.jpg,0
22,12/Van/000030.jpg,9
23,11/Taxi/000011.jpg,6
24,10/Bus/000006.jpg,0
25,6/tablet pc/000026.jpg,5
26,11/Bus/000004.jpg,0
27,5/tablet pc/000030.jpg,5
28,11/electronic watch/000008.jpg,2
29,2/Van/000016.jpg,9
30,6/phone/000006.jpg,4
31,7/Car/000030.jpg,7
32,9/television/000027.jpg,1
33,8/television/000001.jpg,1
34,9/Taxi/000022.jpg,6
35,3/television/000020.jpg,1
36,12/television/000012.jpg,1
37,9/Van/000016.jpg,9
38,1/Car/000025.jpg,7
39,8/laptop/000004.jpg,3
40,10/electronic watch/000010.jpg,2
41,4/phone/000031.jpg,4
42,3/laptop/000002.jpg,3
43,8/Van/000035.jpg,9
44,4/electronic watch/000021.jpg,2
45,12/Taxi/000030.jpg,6
46,7/Bus/000026.jpg,0
47,11/laptop/000024.jpg,3
48,6/television/000006.jpg,1
49,8/Bus/000024.jpg,0
50,7/Truck/000016.jpg,8
51,11/laptop/000004.jpg,3
52,7/electronic watch/000006.png,2
53,12/Van/000002.jpg,9
54,11/electronic watch/000011.jpg,2
55,7/Taxi/000005.jpg,6
56,7/Bus/000031.jpg,0
57,11/laptop/000018.jpg,3
58,8/tablet pc/000038.jpg,5
59,5/phone/000016.jpg,4
60,2/laptop/000028.jpg,3
61,8/Bus/000009.jpg,0
62,10/electronic watch/000036.png,2
63,4/laptop/000001.jpg,3
64,11/Taxi/000002.jpg,6
65,5/television/000029.jpg,1
66,3/laptop/000019.jpg,3
67,8/laptop/000032.png,3
68,2/laptop/000007.jpg,3
69,12/Van/000021.jpg,9
70,6/electronic watch/000038.jpg,2
71,4/electronic watch/000013.jpg,2
72,4/Truck/000007.jpg,8
73,11/Van/000018.jpg,9
74,5/Car/000013.jpg,7
75,1/Car/000022.jpg,7
76,11/Van/000016.jpg,9
77,6/laptop/000038.jpg,3
78,8/Taxi/000013.jpg,6
79,5/television/000017.jpg,1
80,7/Taxi/000009.jpg,6
81,9/phone/000026.jpg,4
82,11/Van/000005.jpg,9
83,3/Taxi/000036.jpg,6
84,9/Bus/000033.jpg,0
85,1/Bus/000022.jpg,0
86,9/phone/000039.jpg,4
87,5/electronic watch/000033.jpg,2
88,9/electronic watch/000002.jpg,2
89,9/Truck/000018.jpg,8
90,9/Car/000037.jpg,7
91,4/Truck/000017.jpg,8
92,5/Taxi/000016.jpg,6
93,1/electronic watch/000036.jpg,2
94,6/Van/000038.jpg,9
95,10/phone/000004.jpg,4
96,3/Taxi/000023.jpg,6
97,11/tablet pc/000003.jpg,5
98,2/Truck/000038.jpg,8
99,9/Taxi/000020.jpg,6
100,11/phone/000007.png,4
101,7/Van/000008.jpg,9
102,8/Truck/000019.jpg,8
103,9/Taxi/000035.jpg,6
104,4/Van/000026.jpg,9
105,3/Taxi/000006.jpg,6
106,4/Taxi/000035.jpg,6
107,3/Van/000009.jpg,9
108,5/Van/000018.jpg,9
109,7/laptop/000026.jpg,3
110,9/tablet pc/000002.jpg,5
111,4/television/000029.jpg,1
112,4/Van/000019.jpg,9
113,6/laptop/000029.jpg,3
114,4/Taxi/000037.jpg,6
115,11/laptop/000001.jpg,3
116,5/tablet pc/000025.jpg,5
117,5/Car/000026.jpg,7
118,3/Bus/000020.jpg,0
119,7/Taxi/000025.jpg,6
120,10/Van/000019.jpg,9
121,4/Car/000008.jpg,7
122,5/tablet pc/000010.jpg,5
123,5/Bus/000039.jpg,0
124,12/tablet pc/000006.jpg,5
125,9/Van/000002.jpg,9
126,8/electronic watch/000033.jpg,2
127,5/Taxi/000020.jpg,6
128,7/Van/000037.jpg,9
129,7/phone/000039.jpg,4
130,4/Car/000040.jpg,7
131,10/Car/000033.png,7
132,6/tablet pc/000004.jpg,5
133,7/phone/000018.jpg,4
134,6/Truck/000031.jpg,8
135,11/laptop/000029.png,3
136,4/Truck/000039.jpg,8
137,3/laptop/000012.jpg,3
138,3/laptop/000040.jpg,3
139,5/phone/000002.jpg,4
140,6/tablet pc/000016.jpg,5
141,1/Bus/000036.jpg,0
142,2/television/000026.jpg,1
143,9/Van/000018.jpg,9
144,9/television/000033.jpg,1
145,6/phone/000008.jpg,4
146,3/Car/000039.jpg,7
147,4/Car/000023.jpg,7
148,10/tablet pc/000027.jpg,5
149,6/television/000008.jpg,1
150,2/Bus/000037.png,0
151,10/Bus/000039.jpg,0
152,6/Bus/000028.jpg,0
153,2/Taxi/000013.jpg,6
154,6/tablet pc/000002.jpg,5
155,5/phone/000015.jpg,4
156,12/tablet pc/000001.jpg,5
157,7/television/000004.png,1
158,11/Bus/000034.jpg,0
159,12/tablet pc/000027.jpg,5
160,2/Taxi/000005.jpg,6
161,1/Truck/000033.jpg,8
162,6/Van/000023.jpg,9
163,5/laptop/000014.jpg,3
164,6/Truck/000014.jpg,8
165,2/television/000004.jpg,1
166,7/Bus/000010.jpg,0
167,4/Taxi/000009.jpg,6
168,6/phone/000018.jpg,4
169,7/Bus/000030.jpg,0
170,3/Taxi/000029.jpg,6
171,5/Bus/000029.jpg,0
172,8/tablet pc/000008.jpg,5
173,3/tablet pc/000036.jpg,5
174,5/electronic watch/000027.jpg,2
175,1/television/000037.jpg,1
176,1/Taxi/000020.jpg,6
177,3/television/000040.jpg,1
178,12/Truck/000001.jpg,8
179,2/television/000018.jpg,1
180,10/Car/000018.jpg,7
181,2/laptop/000030.png,3
182,10/television/000023.jpg,1
183,5/Truck/000001.jpg,8
184,10/Bus/000029.jpg,0
185,6/phone/000004.jpg,4
186,5/Bus/000012.jpg,0
187,4/laptop/000035.jpg,3
188,9/electronic watch/000013.jpg,2
189,6/Taxi/000016.jpg,6
190,1/tablet pc/000033.jpg,5
191,4/Bus/000030.jpg,0
192,5/tablet pc/000004.jpg,5
193,5/Taxi/000026.jpg,6
194,6/Van/000022.jpg,9
195,12/electronic watch/000005.jpg,2
196,9/electronic watch/000008.jpg,2
197,6/Taxi/000025.jpg,6
198,12/television/000034.jpg,1
199,5/laptop/000004.jpg,3
200,7/electronic watch/000016.jpg,2
201,12/Car/000028.jpg,7
202,1/tablet pc/000010.jpg,5
203,11/Bus/000028.jpg,0
204,7/phone/000015.jpg,4
205,10/laptop/000021.jpg,3
206,3/phone/000031.jpg,4
207,8/Taxi/000020.jpg,6
208,1/phone/000030.jpg,4
209,1/Van/000009.jpg,9
210,4/electronic watch/000037.jpg,2
211,3/Truck/000020.jpg,8
212,7/tablet pc/000016.jpg,5
213,12/electronic watch/000030.jpg,2
214,12/Van/000031.jpg,9
215,5/electronic watch/000037.jpg,2
216,12/Taxi/000029.jpg,6
217,6/electronic watch/000032.jpg,2
218,7/laptop/000002.jpg,3
219,10/Car/000029.jpg,7
220,9/tablet pc/000017.jpg,5
221,11/tablet pc/000030.jpg,5
222,9/phone/000023.jpg,4
223,3/laptop/000010.jpg,3
224,1/Van/000032.jpg,9
225,3/laptop/000018.jpg,3
226,5/electronic watch/000017.jpg,2
227,11/Van/000026.jpg,9
228,2/laptop/000021.jpg,3
229,10/electronic watch/000013.jpg,2
230,1/Car/000017.jpg,7
231,2/tablet pc/000038.jpg,5
232,9/laptop/000002.jpg,3
233,5/electronic watch/000012.jpg,2
234,10/phone/000036.jpg,4
235,2/Taxi/000023.jpg,6
236,10/Car/000004.jpg,7
237,11/Bus/000033.jpg,0
238,9/laptop/000034.jpg,3
239,5/tablet pc/000020.jpg,5
240,8/Bus/000001.jpg,0
241,3/phone/000009.jpg,4
242,1/Van/000010.jpg,9
243,11/Bus/000029.png,0
244,12/Car/000006.jpg,7
245,5/Truck/000014.jpg,8
246,3/laptop/000001.jpg,3
247,11/tablet pc/000026.jpg,5
248,2/Taxi/000007.jpg,6
249,11/Car/000037.jpg,7
250,10/Bus/000004.jpg,0
251,7/laptop/000017.jpg,3
252,4/electronic watch/000025.jpg,2
253,6/laptop/000003.jpg,3
254,2/Van/000005.jpg,9
255,5/phone/000018.jpg,4
256,6/television/000002.jpg,1
257,5/Van/000037.jpg,9
258,10/Bus/000028.jpg,0
259,4/television/000013.jpg,1
260,6/Car/000013.jpg,7
261,7/Car/000033.jpg,7
262,2/electronic watch/000009.jpg,2
263,10/laptop/000003.jpg,3
264,3/Car/000033.jpg,7
265,2/Truck/000027.jpg,8
266,4/electronic watch/000005.jpg,2
267,10/electronic watch/000001.jpg,2
268,8/tablet pc/000025.jpg,5
269,10/phone/000020.jpg,4
270,12/tablet pc/000023.jpg,5
271,8/Van/000036.jpg,9
272,3/Taxi/000001.jpg,6
273,7/laptop/000039.jpg,3
274,1/electronic watch/000014.jpg,2
275,3/phone/000015.jpg,4
276,3/phone/000025.jpg,4
277,5/laptop/000006.jpg,3
278,6/Van/000034.jpg,9
279,1/Truck/000006.jpg,8
280,5/Bus/000024.jpg,0
281,6/laptop/000024.jpg,3
282,3/laptop/000006.jpg,3
283,2/Truck/000025.jpg,8
284,10/Taxi/000016.jpg,6
285,9/Car/000017.jpg,7
286,9/phone/000013.jpg,4
287,1/phone/000017.png,4
288,10/laptop/000028.jpg,3
289,11/Truck/000035.jpg,8
290,7/Taxi/000035.jpg,6
291,5/Van/000017.jpg,9
292,12/phone/000023.jpg,4
293,8/tablet pc/000035.jpg,5
294,2/Car/000037.jpg,7
295,9/phone/000011.jpg,4
296,9/Van/000030.jpg,9
297,9/Van/000032.jpg,9
298,11/tablet pc/000029.jpg,5
299,11/phone/000004.jpg,4
300,7/tablet pc/000009.jpg,5
301,5/Car/000016.jpg,7
302,2/tablet pc/000003.jpg,5
303,7/television/000032.jpg,1
304,7/phone/000038.jpg,4
305,1/phone/000027.jpg,4
306,4/phone/000015.jpg,4
307,4/tablet pc/000021.jpg,5
308,1/Taxi/000036.jpg,6
309,3/Bus/000009.jpg,0
310,8/Car/000018.jpg,7
311,8/tablet pc/000012.jpg,5
312,10/laptop/000030.jpg,3
313,3/electronic watch/000031.jpg,2
314,9/phone/000022.jpg,4
315,12/laptop/000020.jpg,3
316,8/electronic watch/000039.jpg,2
317,10/television/000014.jpg,1
318,2/phone/000034.jpg,4
319,7/Truck/000028.jpg,8
320,3/phone/000027.jpg,4
321,10/Van/000015.jpg,9
322,6/tablet pc/000037.jpg,5
323,4/Van/000037.jpg,9
324,9/Taxi/000031.jpg,6
325,8/tablet pc/000017.jpg,5
326,5/Truck/000013.jpg,8
327,1/laptop/000032.jpg,3
328,8/electronic watch/000036.png,2
329,4/tablet pc/000029.jpg,5
330,1/Truck/000040.jpg,8
331,6/laptop/000005.png,3
332,8/Taxi/000028.jpg,6
333,9/Taxi/000033.jpg,6
334,2/Bus/000012.jpg,0
335,7/electronic watch/000011.jpg,2
336,2/television/000013.jpg,1
337,11/television/000031.jpg,1
338,7/phone/000027.jpg,4
339,7/Van/000036.jpg,9
340,11/phone/000009.jpg,4
341,12/television/000014.jpg,1
342,9/Bus/000040.jpg,0
343,6/phone/000014.jpg,4
344,11/Bus/000011.jpg,0
345,3/phone/000012.jpg,4
346,9/Bus/000003.jpg,0
347,10/television/000015.jpg,1
348,10/phone/000026.jpg,4
349,11/television/000006.jpg,1
350,12/Taxi/000010.jpg,6
351,2/Car/000005.jpg,7
352,11/Bus/000019.jpg,0
353,7/Bus/000023.jpg,0
354,8/phone/000033.jpg,4
355,11/Car/000038.jpg,7
356,10/Taxi/000009.jpg,6
357,10/Truck/000008.jpg,8
358,2/television/000030.jpg,1
359,7/electronic watch/000027.jpg,2
360,10/phone/000023.jpg,4
361,11/Taxi/000001.jpg,6
362,9/Taxi/000013.jpg,6
363,6/Bus/000005.jpg,0
364,11/Van/000023.jpg,9
365,9/Taxi/000003.jpg,6
366,2/Taxi/000009.jpg,6
367,5/Car/000010.jpg,7
368,6/tablet pc/000006.jpg,5
369,2/Truck/000021.jpg,8
370,9/Taxi/000034.jpg,6
371,11/Truck/000015.jpg,8
372,5/Van/000003.jpg,9
373,7/tablet pc/000035.jpg,5
374,1/Van/000001.jpg,9
375,12/Taxi/000016.jpg,6
376,2/Truck/000024.jpg,8
377,10/Bus/000017.jpg,0
378,12/television/000028.jpg,1
379,9/electronic watch/000031.jpg,2
380,10/Bus/000010.jpg,0
381,7/tablet pc/000013.jpg,5
382,3/tablet pc/000016.jpg,5
383,10/Van/000011.jpg,9
384,2/Truck/000003.jpg,8
385,5/Van/000008.jpg,9
386,6/laptop/000007.jpg,3
387,7/Van/000001.jpg,9
388,8/electronic watch/000001.jpg,2
389,4/electronic watch/000014.jpg,2
390,2/electronic watch/000017.jpg,2
391,6/Bus/000017.jpg,0
392,4/tablet pc/000037.jpg,5
393,3/Car/000035.jpg,7
394,8/Van/000004.jpg,9
395,9/television/000014.jpg,1
396,3/Car/000006.jpg,7
397,1/laptop/000015.jpg,3
398,2/Truck/000026.jpg,8
399,5/electronic watch/000006.jpg,2
400,12/laptop/000018.jpg,3
401,4/tablet pc/000010.jpg,5
402,5/tablet pc/000021.jpg,5
403,1/electronic watch/000005.jpg,2
404,3/laptop/000023.jpg,3
405,7/Bus/000008.jpg,0
406,7/Van/000007.jpg,9
407,5/laptop/000027.jpg,3
408,10/Bus/000031.jpg,0
409,7/laptop/000033.jpg,3
410,1/phone/000034.jpg,4
411,7/Truck/000026.jpg,8
412,12/Car/000036.jpg,7
413,1/electronic watch/000032.jpg,2
414,12/tablet pc/000003.jpg,5
415,5/electronic watch/000038.jpg,2
416,6/phone/000039.jpg,4
417,2/phone/000003.jpg,4
418,2/phone/000005.jpg,4
419,5/Truck/000003.jpg,8
420,5/tablet pc/000002.jpg,5
421,12/Truck/000024.jpg,8
422,5/laptop/000028.jpg,3
423,9/laptop/000032.jpg,3
424,10/phone/000018.jpg,4
425,4/laptop/000006.jpg,3
426,11/tablet pc/000024.jpg,5
427,8/Bus/000038.jpg,0
428,11/Truck/000040.jpg,8
429,10/Van/000006.jpg,9
430,2/phone/000022.jpg,4
431,10/electronic watch/000023.jpg,2
432,6/Van/000032.jpg,9
433,2/electronic watch/000034.jpg,2
434,8/electronic watch/000008.jpg,2
435,3/phone/000040.jpg,4
436,5/electronic watch/000018.jpg,2
437,7/electronic watch/000031.jpg,2
438,10/Taxi/000032.jpg,6
439,8/Truck/000002.jpg,8
440,10/tablet pc/000006.jpg,5
441,1/Taxi/000030.jpg,6
442,3/television/000010.jpg,1
443,12/Bus/000032.jpg,0
444,12/tablet pc/000040.jpg,5
445,7/phone/000029.jpg,4
446,1/Van/000008.jpg,9
447,6/phone/000005.jpg,4
448,6/laptop/000039.jpg,3
449,7/Taxi/000013.jpg,6
450,6/Taxi/000037.jpg,6
