,path,label
0,Van/000002.jpg,9
1,Van/000011.jpg,9
2,Bus/000033.jpg,0
3,Car/000024.jpg,7
4,tablet pc/000012.jpg,5
5,electronic watch/000039.jpg,2
6,phone/000017.png,4
7,Van/000001.jpg,9
8,tablet pc/000005.jpg,5
9,Taxi/000024.jpg,6
10,laptop/000031.jpg,3
11,electronic watch/000028.jpg,2
12,laptop/000016.jpg,3
13,Taxi/000027.jpg,6
14,Truck/000023.jpg,8
15,laptop/000034.jpg,3
16,tablet pc/000001.jpg,5
17,tablet pc/000015.jpg,5
18,Truck/000014.jpg,8
19,Bus/000029.jpg,0
20,Truck/000007.jpg,8
21,Taxi/000028.jpg,6
22,phone/000021.jpg,4
23,phone/000007.jpg,4
24,Bus/000022.jpg,0
25,laptop/000009.jpg,3
26,phone/000026.jpg,4
27,Bus/000001.jpg,0
28,television/000012.jpg,1
29,laptop/000004.jpg,3
30,television/000002.jpg,1
31,electronic watch/000017.jpg,2
32,Taxi/000006.jpg,6
33,Truck/000035.jpg,8
34,Van/000012.jpg,9
35,Car/000029.jpg,7
36,Bus/000039.jpg,0
37,Bus/000034.jpg,0
38,television/000003.jpg,1
39,electronic watch/000007.jpg,2
40,laptop/000033.jpg,3
41,television/000004.png,1
42,phone/000035.png,4
43,Car/000028.jpg,7
44,Bus/000008.jpg,0
45,Car/000013.jpg,7
46,electronic watch/000002.jpg,2
47,phone/000028.jpg,4
48,Car/000037.jpg,7
49,Bus/000009.jpg,0
50,television/000038.jpg,1
51,Bus/000002.jpg,0
52,electronic watch/000029.png,2
53,laptop/000013.jpg,3
54,television/000014.jpg,1
55,electronic watch/000021.jpg,2
56,Bus/000003.jpg,0
57,television/000010.jpg,1
58,television/000035.jpg,1
59,Taxi/000020.jpg,6
60,Bus/000011.jpg,0
61,Van/000009.jpg,9
62,Taxi/000032.jpg,6
63,television/000026.jpg,1
64,laptop/000026.jpg,3
65,Van/000031.jpg,9
66,Van/000037.jpg,9
67,electronic watch/000013.jpg,2
68,phone/000015.jpg,4
69,phone/000009.jpg,4
70,Van/000018.jpg,9
71,tablet pc/000036.png,5
72,electronic watch/000034.jpg,2
73,laptop/000012.jpg,3
74,tablet pc/000020.jpg,5
75,phone/000008.jpg,4
76,phone/000014.png,4
