,path,label
0,television/000018.png,1
1,Bus/000029.jpg,0
2,electronic watch/000015.jpg,2
3,television/000038.jpg,1
4,television/000008.jpg,1
5,laptop/000007.jpg,3
6,Truck/000011.jpg,8
7,Car/000017.jpg,7
8,Truck/000031.jpg,8
9,Bus/000018.jpg,0
10,Taxi/000003.jpg,6
11,electronic watch/000011.jpg,2
12,television/000010.jpg,1
13,Truck/000021.jpg,8
14,electronic watch/000024.png,2
15,laptop/000003.jpg,3
16,Bus/000023.jpg,0
17,Bus/000027.jpg,0
18,phone/000019.jpg,4
19,electronic watch/000040.jpg,2
20,tablet pc/000014.png,5
21,Van/000008.jpg,9
22,television/000014.jpg,1
23,Car/000002.jpg,7
24,Taxi/000010.jpg,6
25,tablet pc/000020.jpg,5
26,Van/000020.jpg,9
27,laptop/000016.jpg,3
28,Van/000040.jpg,9
29,television/000034.jpg,1
30,Truck/000014.jpg,8
31,Van/000036.jpg,9
32,phone/000005.jpg,4
33,Car/000026.jpg,7
34,electronic watch/000001.jpg,2
35,television/000025.png,1
36,Truck/000023.jpg,8
37,television/000002.jpg,1
38,electronic watch/000037.jpg,2
39,Van/000038.jpg,9
40,television/000039.jpg,1
41,Taxi/000028.jpg,6
42,tablet pc/000003.jpg,5
43,tablet pc/000019.jpg,5
44,Taxi/000001.jpg,6
45,Van/000005.jpg,9
46,Van/000014.jpg,9
47,Taxi/000018.jpg,6
48,Bus/000003.jpg,0
49,Truck/000008.jpg,8
50,Truck/000017.jpg,8
51,laptop/000031.jpg,3
52,tablet pc/000036.jpg,5
53,tablet pc/000021.jpg,5
54,tablet pc/000015.jpg,5
55,Car/000018.jpg,7
56,laptop/000019.jpg,3
57,electronic watch/000004.jpg,2
58,laptop/000008.jpg,3
59,Car/000008.jpg,7
60,Van/000021.jpg,9
61,Van/000013.jpg,9
62,laptop/000039.jpg,3
63,Car/000038.jpg,7
64,electronic watch/000014.jpg,2
65,Taxi/000037.jpg,6
66,Bus/000025.jpg,0
67,Taxi/000006.jpg,6
68,phone/000023.jpg,4
69,Van/000001.jpg,9
